TIMESTAMP,REPORT_NAME,EXECUTION_TIME_IN_SECONDS,STATUS
2025-05-23 08:36:50,duk008,114,FAIL
2025-05-23 08:39:44,duk008,114,FAIL
2025-05-23 08:42:39,duk008,114,FAIL
2025-05-23 08:45:33,duk008,114,FAIL
2025-05-23 08:48:28,duk008,114,FAIL
2025-05-23 08:51:22,duk008,114,FAIL
2025-05-23 08:54:16,duk008,114,FAIL
2025-05-23 08:57:11,duk008,114,FAIL
2025-05-23 09:00:05,duk008,114,FAIL
2025-05-23 09:03:00,duk008,114,FAIL
2025-05-24 08:01:56,duk008_xls,114,FAIL
2025-05-24 08:04:51,duk008_xls,114,FAIL
2025-05-24 08:07:45,duk008_xls,114,FAIL
2025-05-24 08:10:39,duk008_xls,114,FAIL
2025-05-24 08:13:34,duk008_xls,114,FAIL
2025-05-24 08:16:28,duk008_xls,114,FAIL
2025-05-24 08:19:23,duk008_xls,114,FAIL
2025-05-24 08:22:17,duk008_xls,114,FAIL
2025-05-24 08:25:12,duk008_xls,114,FAIL
2025-05-24 08:28:06,duk008_xls,114,FAIL
2025-05-24 08:31:01,duk008_xls,114,FAIL
2025-05-24 08:33:56,duk008,115,FAIL
2025-05-24 08:36:50,duk008,114,FAIL
2025-05-24 08:39:45,duk008,114,FAIL
2025-05-24 08:42:39,duk008,114,FAIL
2025-05-24 08:45:34,duk008,114,FAIL
2025-05-24 08:48:28,duk008,114,FAIL
2025-05-24 08:51:23,duk008,114,FAIL
2025-05-24 08:54:17,duk008,114,FAIL
2025-05-24 08:57:12,duk008,114,FAIL
2025-05-24 09:00:07,duk008,114,FAIL
2025-05-24 09:03:01,duk008,114,FAIL
2025-05-25 08:01:56,duk008_xls,114,FAIL
2025-05-25 08:04:51,duk008_xls,114,FAIL
2025-05-25 08:07:45,duk008_xls,114,FAIL
2025-05-25 08:10:39,duk008_xls,114,FAIL
2025-05-25 08:13:34,duk008_xls,114,FAIL
2025-05-25 08:16:28,duk008_xls,114,FAIL
2025-05-25 08:19:23,duk008_xls,114,FAIL
2025-05-25 08:22:17,duk008_xls,114,FAIL
2025-05-25 08:25:12,duk008_xls,115,FAIL
2025-05-25 08:28:06,duk008_xls,114,FAIL
2025-05-25 08:31:00,duk008_xls,114,FAIL
2025-05-25 08:33:55,duk008,114,FAIL
2025-05-25 08:36:50,duk008,114,FAIL
2025-05-25 08:39:45,duk008,114,FAIL
2025-05-25 08:42:39,duk008,114,FAIL
2025-05-25 08:45:34,duk008,114,FAIL
2025-05-25 08:48:28,duk008,114,FAIL
2025-05-25 08:51:23,duk008,114,FAIL
2025-05-25 08:54:17,duk008,114,FAIL
2025-05-25 08:57:12,duk008,114,FAIL
2025-05-25 09:00:06,duk008,114,FAIL
2025-05-25 09:03:01,duk008,114,FAIL
2025-05-26 08:01:56,duk008_xls,115,FAIL
2025-05-26 08:04:50,duk008_xls,114,FAIL
2025-05-26 08:07:44,duk008_xls,113,FAIL
2025-05-26 08:10:39,duk008_xls,114,FAIL
2025-05-26 08:13:33,duk008_xls,114,FAIL
2025-05-26 08:16:28,duk008_xls,114,FAIL
2025-05-26 08:19:22,duk008_xls,114,FAIL
2025-05-26 08:22:17,duk008_xls,114,FAIL
2025-05-26 08:25:11,duk008_xls,114,FAIL
2025-05-26 08:28:06,duk008_xls,114,FAIL
2025-05-26 08:31:00,duk008_xls,114,FAIL
2025-05-26 08:33:55,duk008,114,FAIL
2025-05-26 08:36:50,duk008,114,FAIL
2025-05-26 08:39:44,duk008,114,FAIL
2025-05-26 08:42:39,duk008,114,FAIL
2025-05-26 08:45:33,duk008,114,FAIL
2025-05-26 08:48:28,duk008,114,FAIL
2025-05-26 08:51:23,duk008,114,FAIL
2025-05-26 08:54:17,duk008,114,FAIL
2025-05-26 08:57:12,duk008,114,FAIL
2025-05-26 09:00:06,duk008,114,FAIL
2025-05-26 09:03:01,duk008,114,FAIL
2025-05-27 08:01:56,duk008_xls,114,FAIL
2025-05-27 08:04:51,duk008_xls,114,FAIL
2025-05-27 08:07:45,duk008_xls,114,FAIL
2025-05-27 08:10:40,duk008_xls,114,FAIL
2025-05-27 08:13:34,duk008_xls,114,FAIL
2025-05-27 08:16:29,duk008_xls,114,FAIL
2025-05-27 08:19:23,duk008_xls,114,FAIL
2025-05-27 08:22:17,duk008_xls,114,FAIL
2025-05-27 08:25:12,duk008_xls,114,FAIL
2025-05-27 08:28:06,duk008_xls,114,FAIL
2025-05-27 08:31:01,duk008_xls,114,FAIL
2025-05-27 08:33:56,duk008,114,FAIL
2025-05-27 08:36:50,duk008,114,FAIL
2025-05-27 08:39:45,duk008,114,FAIL
2025-05-27 08:42:39,duk008,114,FAIL
2025-05-27 08:45:33,duk008,113,FAIL
2025-05-27 08:48:28,duk008,114,FAIL
2025-05-27 08:51:22,duk008,114,FAIL
2025-05-27 08:54:17,duk008,114,FAIL
2025-05-27 08:57:11,duk008,114,FAIL
2025-05-27 09:00:06,duk008,114,FAIL
2025-05-27 09:03:00,duk008,114,FAIL
2025-05-28 08:01:56,duk008_xls,114,FAIL
2025-05-28 08:04:51,duk008_xls,114,FAIL
2025-05-28 08:07:45,duk008_xls,114,FAIL
2025-05-28 08:10:40,duk008_xls,114,FAIL
2025-05-28 08:13:34,duk008_xls,114,FAIL
2025-05-28 08:16:29,duk008_xls,114,FAIL
2025-05-28 08:19:23,duk008_xls,114,FAIL
2025-05-28 08:22:18,duk008_xls,114,FAIL
2025-05-28 08:25:12,duk008_xls,114,FAIL
2025-05-28 08:28:07,duk008_xls,114,FAIL
2025-05-28 08:31:01,duk008_xls,114,FAIL
2025-05-28 08:33:56,duk008,114,FAIL
2025-05-28 08:36:51,duk008,114,FAIL
2025-05-28 08:39:45,duk008,114,FAIL
2025-05-28 08:42:40,duk008,114,FAIL
2025-05-28 08:45:34,duk008,114,FAIL
2025-05-28 08:48:29,duk008,114,FAIL
2025-05-28 08:51:23,duk008,114,FAIL
2025-05-28 08:54:18,duk008,114,FAIL
2025-05-28 08:57:12,duk008,114,FAIL
2025-05-28 09:00:07,duk008,114,FAIL
2025-05-28 09:03:02,duk008,114,FAIL
2025-05-29 08:01:56,duk008_xls,114,FAIL
2025-05-29 08:04:50,duk008_xls,114,FAIL
2025-05-29 08:07:45,duk008_xls,114,FAIL
2025-05-29 08:10:39,duk008_xls,114,FAIL
2025-05-29 08:13:34,duk008_xls,114,FAIL
2025-05-29 08:16:28,duk008_xls,114,FAIL
2025-05-29 08:19:23,duk008_xls,114,FAIL
2025-05-29 08:22:17,duk008_xls,114,FAIL
2025-05-29 08:25:12,duk008_xls,115,FAIL
2025-05-29 08:28:06,duk008_xls,114,FAIL
2025-05-29 08:31:00,duk008_xls,114,FAIL
2025-05-29 08:33:55,duk008,114,FAIL
2025-05-29 08:36:50,duk008,114,FAIL
2025-05-29 08:39:44,duk008,114,FAIL
2025-05-29 08:42:39,duk008,114,FAIL
2025-05-29 08:45:33,duk008,114,FAIL
2025-05-29 08:48:28,duk008,114,FAIL
2025-05-29 08:51:22,duk008,114,FAIL
2025-05-29 08:54:17,duk008,114,FAIL
2025-05-29 08:57:11,duk008,114,FAIL
2025-05-29 09:00:06,duk008,114,FAIL
2025-05-29 09:03:00,duk008,114,FAIL
2025-05-30 08:01:56,duk008_xls,114,FAIL
2025-05-30 08:04:50,duk008_xls,114,FAIL
2025-05-30 08:07:45,duk008_xls,114,FAIL
2025-05-30 08:10:39,duk008_xls,114,FAIL
2025-05-30 08:13:34,duk008_xls,114,FAIL
2025-05-30 08:16:28,duk008_xls,114,FAIL
2025-05-30 08:19:22,duk008_xls,114,FAIL
2025-05-30 08:22:17,duk008_xls,114,FAIL
2025-05-30 08:25:12,duk008_xls,115,FAIL
2025-05-30 08:28:06,duk008_xls,114,FAIL
2025-05-30 08:31:00,duk008_xls,114,FAIL
2025-05-30 08:33:56,duk008,115,FAIL
2025-05-30 08:36:50,duk008,114,FAIL
2025-05-30 08:39:45,duk008,114,FAIL
2025-05-30 08:42:39,duk008,114,FAIL
2025-05-30 08:45:34,duk008,114,FAIL
2025-05-30 08:48:29,duk008,115,FAIL
2025-05-30 08:51:23,duk008,114,FAIL
2025-05-30 08:54:18,duk008,114,FAIL
2025-05-30 08:57:12,duk008,114,FAIL
2025-05-30 09:00:07,duk008,114,FAIL
2025-05-30 09:03:01,duk008,114,FAIL
2025-05-31 08:01:56,duk008_xls,115,FAIL
2025-05-31 08:04:50,duk008_xls,114,FAIL
2025-05-31 08:07:45,duk008_xls,115,FAIL
2025-05-31 08:10:39,duk008_xls,114,FAIL
2025-05-31 08:13:33,duk008_xls,114,FAIL
2025-05-31 08:16:28,duk008_xls,114,FAIL
2025-05-31 08:19:22,duk008_xls,114,FAIL
2025-05-31 08:22:17,duk008_xls,114,FAIL
2025-05-31 08:25:11,duk008_xls,114,FAIL
2025-05-31 08:28:06,duk008_xls,114,FAIL
2025-05-31 08:31:00,duk008_xls,114,FAIL
2025-05-31 08:33:55,duk008,114,FAIL
2025-05-31 08:36:50,duk008,114,FAIL
2025-05-31 08:39:44,duk008,114,FAIL
2025-05-31 08:42:39,duk008,114,FAIL
2025-05-31 08:45:33,duk008,114,FAIL
2025-05-31 08:48:28,duk008,114,FAIL
2025-05-31 08:51:22,duk008,114,FAIL
2025-05-31 08:54:17,duk008,114,FAIL
2025-05-31 08:57:11,duk008,114,FAIL
2025-05-31 09:00:06,duk008,114,FAIL
2025-05-31 09:03:00,duk008,114,FAIL
2025-06-01 08:01:56,duk008_xls,114,FAIL
2025-06-01 08:04:51,duk008_xls,114,FAIL
2025-06-01 08:07:45,duk008_xls,114,FAIL
2025-06-01 08:10:39,duk008_xls,114,FAIL
2025-06-01 08:13:34,duk008_xls,114,FAIL
2025-06-01 08:16:28,duk008_xls,114,FAIL
2025-06-01 08:19:22,duk008_xls,113,FAIL
2025-06-01 08:22:17,duk008_xls,114,FAIL
2025-06-01 08:25:11,duk008_xls,114,FAIL
2025-06-01 08:28:06,duk008_xls,114,FAIL
2025-06-01 08:31:00,duk008_xls,114,FAIL
2025-06-01 08:33:55,duk008,114,FAIL
2025-06-01 08:36:50,duk008,114,FAIL
2025-06-01 08:39:44,duk008,114,FAIL
2025-06-01 08:42:39,duk008,114,FAIL
2025-06-01 08:45:33,duk008,114,FAIL
2025-06-01 08:48:28,duk008,114,FAIL
2025-06-01 08:51:23,duk008,115,FAIL
2025-06-01 08:54:17,duk008,114,FAIL
2025-06-01 08:57:12,duk008,114,FAIL
2025-06-01 09:00:06,duk008,114,FAIL
2025-06-01 09:03:01,duk008,114,FAIL
2025-06-02 08:01:56,duk008_xls,114,FAIL
2025-06-02 08:04:51,duk008_xls,114,FAIL
2025-06-02 08:07:45,duk008_xls,114,FAIL
2025-06-02 08:10:39,duk008_xls,114,FAIL
2025-06-02 08:13:34,duk008_xls,114,FAIL
2025-06-02 08:16:28,duk008_xls,114,FAIL
2025-06-02 08:19:22,duk008_xls,113,FAIL
2025-06-02 08:22:17,duk008_xls,114,FAIL
2025-06-02 08:25:12,duk008_xls,115,FAIL
2025-06-02 08:28:06,duk008_xls,114,FAIL
2025-06-02 08:31:01,duk008_xls,114,FAIL
2025-06-02 08:33:55,duk008,114,FAIL
2025-06-02 08:36:50,duk008,114,FAIL
2025-06-02 08:39:45,duk008,114,FAIL
2025-06-02 08:42:39,duk008,114,FAIL
2025-06-02 08:45:34,duk008,114,FAIL
2025-06-02 08:48:28,duk008,114,FAIL
2025-06-02 08:51:23,duk008,114,FAIL
2025-06-02 08:54:17,duk008,114,FAIL
2025-06-02 08:57:11,duk008,114,FAIL
2025-06-02 09:00:06,duk008,114,FAIL
2025-06-02 09:03:01,duk008,114,FAIL
2025-06-03 08:01:56,duk008_xls,115,FAIL
2025-06-03 08:04:50,duk008_xls,114,FAIL
2025-06-03 08:07:45,duk008_xls,114,FAIL
2025-06-03 08:10:39,duk008_xls,114,FAIL
2025-06-03 08:13:33,duk008_xls,114,FAIL
2025-06-03 08:16:28,duk008_xls,114,FAIL
2025-06-03 08:19:22,duk008_xls,114,FAIL
2025-06-03 08:22:17,duk008_xls,114,FAIL
2025-06-03 08:25:11,duk008_xls,114,FAIL
2025-06-03 08:28:06,duk008_xls,114,FAIL
2025-06-03 08:31:00,duk008_xls,114,FAIL
2025-06-03 08:33:55,duk008,114,FAIL
2025-06-03 08:36:50,duk008,115,FAIL
2025-06-03 08:39:44,duk008,114,FAIL
2025-06-03 08:42:39,duk008,114,FAIL
2025-06-03 08:45:33,duk008,114,FAIL
2025-06-03 08:48:28,duk008,114,FAIL
2025-06-03 08:51:22,duk008,114,FAIL
2025-06-03 08:54:17,duk008,114,FAIL
2025-06-03 08:57:11,duk008,114,FAIL
2025-06-03 09:00:06,duk008,114,FAIL
2025-06-03 09:03:01,duk008,115,FAIL
2025-06-04 08:01:56,duk008_xls,115,FAIL
2025-06-04 08:04:50,duk008_xls,114,FAIL
2025-06-04 08:07:45,duk008_xls,115,FAIL
2025-06-04 08:10:39,duk008_xls,114,FAIL
2025-06-04 08:13:33,duk008_xls,114,FAIL
2025-06-04 08:16:28,duk008_xls,114,FAIL
2025-06-04 08:19:22,duk008_xls,114,FAIL
2025-06-04 08:22:17,duk008_xls,114,FAIL
2025-06-04 08:25:11,duk008_xls,114,FAIL
2025-06-04 08:28:05,duk008_xls,114,FAIL
2025-06-04 08:31:00,duk008_xls,114,FAIL
2025-06-04 08:33:55,duk008,114,FAIL
2025-06-04 08:36:50,duk008,115,FAIL
2025-06-04 08:39:44,duk008,114,FAIL
2025-06-04 08:42:39,duk008,114,FAIL
2025-06-04 08:45:33,duk008,114,FAIL
2025-06-04 08:48:28,duk008,114,FAIL
2025-06-04 08:51:22,duk008,114,FAIL
2025-06-04 08:54:17,duk008,114,FAIL
2025-06-04 08:57:11,duk008,114,FAIL
2025-06-04 09:00:06,duk008,114,FAIL
2025-06-04 09:03:00,duk008,114,FAIL
2025-07-31 12:48:33,duk008,157,FAIL
2025-07-31 13:58:51,duk008,156,FAIL
2025-07-31 15:24:02,duk008,3653,FAIL
2025-08-01 11:04:45,duk008,844,FAIL
2025-08-04 10:37:26,duk008,979,FAIL
2025-08-04 12:15:05,duk008,1082,FAIL
2025-08-04 12:36:16,duk008,1264,FAIL
2025-08-04 12:47:08,duk008,635,FAIL
2025-08-04 16:54:40,duk008,13221,FAIL
2025-08-05 11:00:54,duk008,65170,FAIL
2025-08-06 16:17:05,duk008,628,FAIL
2025-08-06 16:37:43,duk008,782,FAIL
2025-08-06 17:10:32,duk008,1900,FAIL
2025-08-07 10:13:40,duk008,54401,FAIL
2025-08-07 12:00:59,duk008,1603,SUCCESS
2025-08-07 12:19:38,duk008,764,SUCCESS
2025-08-07 17:08:44,duk008,1476,FAIL
2025-08-07 17:21:31,duk008,763,SUCCESS
2025-08-11 10:41:01,provision,237264,FAIL
2025-08-11 11:05:03,duk008,1405,FAIL
2025-08-11 12:22:18,duk008,866,FAIL
2025-08-11 12:34:50,duk008,714,SUCCESS
2025-08-11 12:54:04,duk008,714,SUCCESS
2025-08-11 13:06:27,duk008,714,SUCCESS
2025-08-11 13:30:51,duk008,718,SUCCESS
2025-08-11 13:41:54,duk008_xla,0,FAIL
2025-08-11 13:56:04,duk008_xls,847,SUCCESS
2025-08-11 17:09:28,ic01,1444,SUCCESS
2025-08-11 18:23:13,accruals,1045,SUCCESS
2025-08-11 23:21:37,provision,17084,FAIL
2025-08-12 09:36:58,duk008_xls,5816,FAIL
2025-08-12 10:30:02,duk008_xls,1,FAIL
2025-08-12 10:31:03,duk008_xls,0,FAIL
2025-08-12 10:32:03,duk008_xls,0,FAIL
2025-08-12 10:33:04,duk008_xls,0,FAIL
2025-08-12 10:34:05,duk008_xls,1,FAIL
2025-08-12 10:35:01,duk008_xls,0,FAIL
2025-08-12 10:35:05,duk008_xls,0,FAIL
2025-08-12 10:36:02,duk008_xls,0,FAIL
2025-08-12 10:36:05,duk008_xls,0,FAIL
2025-08-12 10:37:03,duk008_xls,0,FAIL
2025-08-12 10:37:07,duk008,1,FAIL
2025-08-12 10:38:04,duk008,1,FAIL
2025-08-12 10:38:09,duk008,0,FAIL
2025-08-12 10:39:04,duk008,0,FAIL
2025-08-12 10:39:10,duk008,0,FAIL
2025-08-12 10:40:05,duk008,1,FAIL
2025-08-12 10:40:10,duk008,0,FAIL
2025-08-12 10:41:05,duk008,0,FAIL
2025-08-12 10:57:19,duk008,1101,FAIL
2025-08-12 11:19:33,duk008,1316,FAIL
2025-08-12 11:33:26,duk008,825,FAIL
2025-08-12 11:58:28,duk008,1350,FAIL
2025-08-13 08:00:02,duk008_xls,0,FAIL
2025-08-13 08:01:03,duk008_xls,0,FAIL
2025-08-13 08:02:03,duk008_xls,0,FAIL
2025-08-13 08:03:04,duk008_xls,0,FAIL
2025-08-13 08:04:04,duk008_xls,0,FAIL
2025-08-13 08:05:04,duk008_xls,0,FAIL
2025-08-13 08:06:05,duk008_xls,0,FAIL
2025-08-13 08:07:05,duk008_xls,0,FAIL
2025-08-13 08:08:06,duk008_xls,0,FAIL
2025-08-13 08:09:06,duk008_xls,0,FAIL
2025-08-13 08:10:07,duk008_xls,0,FAIL
2025-08-13 08:11:08,duk008,1,FAIL
2025-08-13 08:12:08,duk008,0,FAIL
2025-08-13 08:13:09,duk008,0,FAIL
2025-08-13 08:14:09,duk008,0,FAIL
2025-08-13 08:15:10,duk008,0,FAIL
2025-08-13 08:16:10,duk008,0,FAIL
2025-08-13 08:17:11,duk008,1,FAIL
2025-08-13 08:18:11,duk008,0,FAIL
2025-08-13 08:19:11,duk008,0,FAIL
2025-08-13 08:20:12,duk008,0,FAIL
2025-08-13 08:21:12,duk008,0,FAIL
2025-08-13 10:29:52,duk008,1135,FAIL
2025-08-13 10:55:36,duk008,1501,FAIL
2025-08-13 11:32:16,duk008,11,FAIL
2025-08-13 11:32:53,duk008,34,FAIL
2025-08-13 11:45:58,duk008,685,FAIL
2025-08-13 12:21:26,duk008,2125,FAIL
2025-08-13 16:59:39,duk008,1337,FAIL
2025-08-13 17:09:58,duk008,616,FAIL
2025-08-13 17:24:33,duk008:xls,0,FAIL
2025-08-13 17:45:26,duk008,650,SUCCESS
2025-08-13 18:24:37,duk008,825,SUCCESS
2025-08-13 18:46:02,duk008_xls,0,FAIL
2025-08-13 18:46:27,duk008_xls,0,FAIL
2025-08-13 18:47:03,duk008_xls,0,FAIL
2025-08-13 18:47:28,duk008_xls,1,FAIL
2025-08-13 18:48:04,duk008_xls,0,FAIL
2025-08-13 18:48:28,duk008_xls,0,FAIL
2025-08-13 18:49:04,duk008_xls,0,FAIL
2025-08-13 18:49:28,duk008_xls,0,FAIL
2025-08-13 18:50:04,duk008_xls,0,FAIL
2025-08-13 18:50:29,duk008_xls,0,FAIL
2025-08-13 18:51:05,duk008_xls,0,FAIL
2025-08-13 18:51:29,duk008,0,FAIL
2025-08-13 18:52:05,duk008,0,FAIL
2025-08-13 18:52:31,duk008,0,FAIL
2025-08-13 18:53:06,duk008,0,FAIL
2025-08-13 18:53:31,duk008,0,FAIL
2025-08-13 18:54:06,duk008,0,FAIL
2025-08-13 18:54:32,duk008,0,FAIL
2025-08-13 18:55:07,duk008,0,FAIL
2025-08-13 18:55:32,duk008,0,FAIL
2025-08-13 18:56:07,duk008,0,FAIL
2025-08-13 18:56:32,duk008,0,FAIL
2025-08-14 08:00:02,duk008_xls,0,FAIL
2025-08-14 08:01:02,duk008_xls,0,FAIL
2025-08-14 08:02:03,duk008_xls,0,FAIL
2025-08-14 08:03:03,duk008_xls,0,FAIL
2025-08-14 08:04:04,duk008_xls,0,FAIL
2025-08-14 08:05:04,duk008_xls,0,FAIL
2025-08-14 08:06:05,duk008_xls,0,FAIL
2025-08-14 08:07:05,duk008_xls,0,FAIL
2025-08-14 08:08:05,duk008_xls,0,FAIL
2025-08-14 08:09:06,duk008_xls,0,FAIL
2025-08-14 08:10:06,duk008_xls,0,FAIL
2025-08-14 08:11:07,duk008,0,FAIL
2025-08-14 08:12:08,duk008,0,FAIL
2025-08-14 08:13:08,duk008,0,FAIL
2025-08-14 08:14:09,duk008,1,FAIL
2025-08-14 08:15:09,duk008,0,FAIL
2025-08-14 08:16:09,duk008,0,FAIL
2025-08-14 08:17:10,duk008,0,FAIL
2025-08-14 08:18:10,duk008,0,FAIL
2025-08-14 08:19:11,duk008,0,FAIL
2025-08-14 08:20:11,duk008,0,FAIL
2025-08-14 08:21:12,duk008,0,FAIL
2025-08-14 10:26:28,duk008,1094,FAIL
2025-08-14 10:37:37,duk008,655,SUCCESS
2025-08-14 10:45:02,duk008_xls,1,FAIL
2025-08-14 10:46:02,duk008_xls,0,FAIL
2025-08-14 10:47:03,duk008_xls,0,FAIL
2025-08-14 10:48:03,duk008_xls,0,FAIL
2025-08-14 10:49:04,duk008_xls,1,FAIL
2025-08-14 10:50:04,duk008_xls,0,FAIL
2025-08-14 10:51:04,duk008_xls,0,FAIL
2025-08-14 11:07:52,duk008_xls,679,SUCCESS
2025-08-14 11:15:02,duk008,0,FAIL
2025-08-14 11:16:04,duk008,0,FAIL
2025-08-14 11:17:05,duk008,0,FAIL
2025-08-14 11:18:05,duk008,0,FAIL
2025-08-14 11:19:05,duk008,0,FAIL
2025-08-14 11:20:06,duk008,0,FAIL
2025-08-14 11:21:06,duk008,0,FAIL
2025-08-14 11:22:07,duk008,0,FAIL
2025-08-14 11:23:07,duk008,0,FAIL
2025-08-14 11:24:07,duk008,0,FAIL
2025-08-14 11:25:08,duk008,0,FAIL
2025-08-14 11:52:02,duk008,0,FAIL
2025-08-14 11:53:03,duk008,1,FAIL
2025-08-14 11:54:03,duk008,0,FAIL
2025-08-14 11:55:03,duk008,0,FAIL
2025-08-14 11:56:04,duk008,0,FAIL
2025-08-14 11:57:04,duk008,0,FAIL
2025-08-14 11:58:05,duk008,1,FAIL
2025-08-14 11:59:05,duk008,0,FAIL
2025-08-14 12:00:05,duk008,0,FAIL
2025-08-14 12:01:06,duk008,0,FAIL
2025-08-14 12:02:06,duk008,0,FAIL
2025-08-14 12:06:02,duk008,0,FAIL
2025-08-14 12:07:02,duk008,0,FAIL
2025-08-14 12:08:03,duk008,0,FAIL
2025-08-14 12:17:01,duk008,0,FAIL
2025-08-14 12:18:02,duk008,0,FAIL
2025-08-15 07:56:02,duk008,0,FAIL
2025-08-15 07:57:02,duk008,0,FAIL
2025-08-15 07:58:02,duk008,0,FAIL
2025-08-15 07:59:03,duk008_xls,0,FAIL
2025-08-15 08:00:04,duk008_xls,1,FAIL
2025-08-15 08:01:04,duk008_xls,0,FAIL
2025-08-15 08:02:04,duk008_xls,0,FAIL
2025-08-15 08:03:05,duk008_xls,0,FAIL
2025-08-15 08:04:05,duk008_xls,0,FAIL
2025-08-15 08:05:06,duk008_xls,1,FAIL
2025-08-15 08:06:06,duk008_xls,0,FAIL
2025-08-15 08:07:06,duk008_xls,0,FAIL
2025-08-15 08:08:07,duk008_xls,0,FAIL
2025-08-15 08:09:07,duk008_xls,0,FAIL
2025-08-15 08:10:08,duk008,0,FAIL
2025-08-15 08:11:08,duk008,0,FAIL
2025-08-15 08:12:09,duk008,0,FAIL
2025-08-15 08:13:09,duk008,0,FAIL
2025-08-15 08:14:09,duk008,0,FAIL
2025-08-15 08:15:10,duk008,0,FAIL
2025-08-15 08:16:10,duk008,0,FAIL
2025-08-15 08:17:11,duk008,0,FAIL
2025-08-16 07:56:02,duk008,1,FAIL
2025-08-16 07:57:02,duk008,0,FAIL
2025-08-16 07:58:02,duk008,0,FAIL
2025-08-16 07:59:03,duk008_xls,0,FAIL
2025-08-16 08:00:03,duk008_xls,0,FAIL
2025-08-16 08:01:04,duk008_xls,0,FAIL
2025-08-16 08:02:04,duk008_xls,0,FAIL
2025-08-16 08:03:05,duk008_xls,1,FAIL
2025-08-16 08:04:05,duk008_xls,0,FAIL
2025-08-16 08:05:05,duk008_xls,0,FAIL
2025-08-16 08:06:06,duk008_xls,0,FAIL
2025-08-16 08:07:06,duk008_xls,0,FAIL
2025-08-16 08:08:07,duk008_xls,1,FAIL
2025-08-16 08:09:07,duk008_xls,0,FAIL
2025-08-16 08:10:08,duk008,0,FAIL
2025-08-16 08:11:08,duk008,0,FAIL
2025-08-16 08:12:08,duk008,0,FAIL
2025-08-16 08:13:09,duk008,0,FAIL
2025-08-16 08:14:09,duk008,0,FAIL
2025-08-16 08:15:10,duk008,0,FAIL
2025-08-16 08:16:10,duk008,0,FAIL
2025-08-16 08:17:10,duk008,0,FAIL
2025-08-17 07:56:02,duk008,0,FAIL
2025-08-17 07:57:02,duk008,0,FAIL
2025-08-17 07:58:03,duk008,0,FAIL
2025-08-17 07:59:03,duk008_xls,0,FAIL
2025-08-17 08:00:04,duk008_xls,0,FAIL
2025-08-17 08:01:04,duk008_xls,0,FAIL
2025-08-17 08:02:04,duk008_xls,0,FAIL
2025-08-17 08:03:05,duk008_xls,0,FAIL
2025-08-17 08:04:05,duk008_xls,0,FAIL
2025-08-17 08:05:06,duk008_xls,0,FAIL
2025-08-17 08:06:06,duk008_xls,0,FAIL
2025-08-17 08:07:06,duk008_xls,0,FAIL
2025-08-17 08:08:07,duk008_xls,0,FAIL
2025-08-17 08:09:07,duk008_xls,0,FAIL
2025-08-17 08:10:08,duk008,0,FAIL
2025-08-17 08:11:08,duk008,0,FAIL
2025-08-17 08:12:09,duk008,0,FAIL
2025-08-17 08:13:09,duk008,0,FAIL
2025-08-17 08:14:10,duk008,1,FAIL
2025-08-17 08:15:10,duk008,0,FAIL
2025-08-17 08:16:10,duk008,0,FAIL
2025-08-17 08:17:11,duk008,0,FAIL
2025-08-18 07:56:01,duk008,0,FAIL
2025-08-18 07:57:02,duk008,0,FAIL
2025-08-18 07:58:02,duk008,0,FAIL
2025-08-18 07:59:03,duk008_xls,0,FAIL
2025-08-18 08:00:03,duk008_xls,0,FAIL
2025-08-18 08:01:03,duk008_xls,0,FAIL
2025-08-18 08:02:04,duk008_xls,0,FAIL
2025-08-18 08:03:04,duk008_xls,0,FAIL
2025-08-18 08:04:05,duk008_xls,0,FAIL
2025-08-18 08:05:05,duk008_xls,0,FAIL
2025-08-18 08:06:05,duk008_xls,0,FAIL
2025-08-18 08:07:06,duk008_xls,0,FAIL
2025-08-18 08:08:06,duk008_xls,0,FAIL
2025-08-18 08:09:07,duk008_xls,0,FAIL
2025-08-18 08:10:07,duk008,0,FAIL
2025-08-18 08:11:08,duk008,0,FAIL
2025-08-18 08:12:08,duk008,0,FAIL
2025-08-18 08:13:09,duk008,1,FAIL
2025-08-18 08:14:09,duk008,0,FAIL
2025-08-18 08:15:09,duk008,0,FAIL
2025-08-18 08:16:10,duk008,0,FAIL
2025-08-18 08:17:10,duk008,0,FAIL
2025-08-18 10:19:59,duk008,619,SUCCESS
2025-08-18 11:16:43,duk008_xls,647,SUCCESS
2025-08-18 12:11:57,duk008,260,FAIL
2025-08-18 12:47:37,duk008,259,FAIL
2025-08-18 12:54:17,duk008,259,FAIL
2025-08-18 13:20:06,duk008,259,FAIL
2025-08-18 13:58:29,duk008,254,FAIL
2025-08-18 18:51:24,duk008,260,FAIL
2025-08-19 08:00:20,duk008,259,FAIL
2025-08-19 08:05:39,duk008_xls,258,FAIL
2025-08-19 08:11:00,duk008_xls,259,FAIL
2025-08-19 08:16:19,duk008_xls,259,FAIL
2025-08-19 08:21:39,duk008_xls,259,FAIL
2025-08-19 08:26:58,duk008_xls,259,FAIL
2025-08-19 08:32:18,duk008_xls,258,FAIL
2025-08-19 08:37:37,duk008_xls,259,FAIL
2025-08-19 08:42:56,duk008_xls,259,FAIL
2025-08-19 08:48:16,duk008_xls,259,FAIL
2025-08-19 08:53:35,duk008_xls,259,FAIL
